39985	Disease::MESH:C537288
39994	Disease::MESH:D056725
39996	Disease::MESH:D018207
40017	Disease::SARS-CoV2 nsp8
40024	Disease::MESH:D010689
40026	Disease::MESH:D025063
40045	Disease::MESH:D000052
40050	Disease::DOID:14268
40056	Disease::MESH:D053120
40060	Disease::MESH:C536380
40065	Disease::MESH:C566917
40084	Disease::MESH:C537565
40086	Disease::MESH:D005183
40096	Disease::MESH:D056830
40098	Disease::MESH:D006222
40105	Disease::MESH:D012298
40107	Disease::MESH:C535509
40110	Disease::MESH:C562584
40113	Disease::MESH:D056735
40127	Disease::MESH:D012774
40150	Disease::MESH:D010192
40157	Disease::MESH:D021081
40159	Disease::MESH:D014849
40177	Disease::MESH:C538137
40191	Disease::MESH:C536561
40192	Disease::MESH:D011030
40205	Disease::MESH:C567782
40210	Disease::MESH:D006945
40216	Disease::MESH:C565145
40224	Disease::MESH:C565870
40226	Disease::MESH:D015834
40237	Disease::MESH:D018497
40247	Disease::MESH:D002769
40250	Disease::MESH:C536357
40252	Disease::MESH:D001164
40253	Disease::MESH:D011552
40275	Disease::MESH:C536316
40288	Disease::MESH:C538281
40289	Disease::OMIM:256600
40295	Disease::MESH:D013716
40296	Disease::MESH:D002137
40299	Disease::MESH:C565798
40334	Disease::MESH:C564484
40335	Disease::MESH:D000075
40341	Disease::MESH:D031261
40350	Disease::MESH:D010974
40358	Disease::MESH:D020176
40362	Disease::MESH:D016483
40369	Disease::MESH:D005885
40370	Disease::MESH:C566443
40373	Disease::MESH:D065706
40384	Disease::MESH:D028226
40390	Disease::MESH:C537533
40405	Disease::MESH:D018784
40429	Disease::MESH:C563928
40434	Disease::MESH:D000748
40450	Disease::MESH:D058747
40462	Disease::MESH:C565121
40473	Disease::MESH:D065309
40487	Disease::MESH:C563513
40488	Disease::MESH:C565009
40494	Disease::MESH:D006563
40504	Disease::MESH:D004769
40531	Disease::MESH:D005862
40548	Disease::MESH:C535648
40555	Disease::DOID:3565
40557	Disease::MESH:D011051
40571	Disease::MESH:D005316
40586	Disease::MESH:D007759
40587	Disease::MESH:C538152
40605	Disease::MESH:D012791
40606	Disease::MESH:D001655
40628	Disease::MESH:D005350
40632	Disease::MESH:D016890
40638	Disease::MESH:D015783
40652	Disease::MESH:D014987
40655	Disease::MESH:D006939
40700	Disease::MESH:D001404
40710	Disease::MESH:D020955
40724	Disease::OMIM:300049
40738	Disease::MESH:D004535
40753	Disease::MESH:C538678
40760	Disease::MESH:D056648
40763	Disease::MESH:C537153
40764	Disease::MESH:D015434
40768	Disease::MESH:D002537
40803	Disease::MESH:C535326
40831	Disease::DOID:12995
40840	Disease::MESH:D010181
40857	Disease::MESH:D006012
40863	Disease::MESH:D014382
40872	Disease::MESH:C536201
40879	Disease::MESH:D007905
40902	Disease::MESH:D020163
40920	Disease::MESH:D015325
40925	Disease::MESH:D018876
40930	Disease::MESH:C537844
40940	Disease::MESH:D012185
40944	Disease::MESH:D004195
40949	Disease::MESH:C566796
40953	Disease::MESH:D051556
40957	Disease::MESH:D014353
40966	Disease::MESH:D065310
40969	Disease::MESH:D014393
40973	Disease::MESH:C562472
40999	Disease::MESH:D005642
41027	Disease::MESH:D008480
41060	Disease::MESH:D057090
41091	Disease::SARS-CoV2 Spike
41093	Disease::MESH:C535579
41094	Disease::MESH:D059266
41096	Disease::MESH:D012257
41099	Disease::MESH:D010390
41115	Disease::MESH:D011628
41125	Disease::MESH:D045602
41140	Disease::MESH:D007925
41145	Disease::MESH:D015595
41162	Disease::MESH:D001010
41164	Disease::MESH:C565446
41188	Disease::MESH:D056266
41206	Disease::MESH:D056807
41209	Disease::MESH:C564461
41220	Disease::MESH:C538139
41224	Disease::MESH:D000746
41232	Disease::MESH:D004062
41234	Disease::MESH:D054882
41241	Disease::MESH:D005097
41251	Disease::MESH:C563324
41257	Disease::MESH:D016469
41266	Disease::MESH:D011602
41294	Disease::MESH:D055397
41298	Disease::MESH:D052439
41307	Disease::MESH:C563867
41311	Disease::MESH:D058069
41331	Disease::MESH:D004671
41348	Disease::MESH:D007967
41355	Disease::MESH:D017453
41362	Disease::MESH:D015211
41384	Disease::MESH:D055963
41387	Disease::MESH:C535687
41394	Disease::DOID:175
41400	Disease::MESH:D017622
41407	Disease::MESH:D012983
41422	Disease::OMIM:258660
41424	Disease::MESH:D002581
41435	Disease::MESH:D018192
41441	Disease::MESH:D010859
41445	Disease::MESH:D044882
41446	Disease::MESH:D017515
41447	Disease::MESH:D013344
41449	Disease::MESH:D009175
41458	Disease::MESH:D003537
41465	Disease::MESH:C566111
41469	Disease::MESH:D013898
41470	Disease::MESH:D005929
41473	Disease::MESH:C537038
41488	Disease::MESH:C564653
41497	Disease::MESH:D052879
41509	Disease::MESH:D006480
41523	Disease::MESH:C562831
41528	Disease::OMIM:188890
41534	Disease::MESH:C562873
41550	Disease::MESH:D016908
41564	Disease::MESH:D004899
41566	Disease::MESH:D000168
41573	Disease::MESH:D020255
41589	Disease::MESH:D009304
41592	Disease::MESH:C567886
41625	Disease::MESH:D002812
41628	Disease::MESH:D019217
41639	Disease::MESH:D001357
41645	Disease::MESH:D012515
41652	Disease::MESH:C535384
41657	Disease::MESH:C063419
41659	Disease::MESH:C536089
41666	Disease::MESH:C535627
41668	Disease::MESH:D001845
41673	Disease::MESH:D011855
41681	Disease::MESH:D014653
41697	Disease::MESH:D015001
41702	Disease::MESH:D014591
41717	Disease::MESH:D005549
41725	Disease::MESH:D005483
41728	Disease::MESH:D034801
41737	Disease::MESH:C536681
41740	Disease::MESH:D023981
41774	Disease::MESH:D011660
41784	Disease::MESH:C536911
41792	Disease::MESH:D018195
41793	Disease::MESH:D055947
41812	Disease::MESH:D062027
41824	Disease::OMIM:150800
41825	Disease::MESH:D015208
41833	Disease::MESH:D053207
41836	Disease::MESH:D001477
41848	Disease::MESH:D002357
41853	Disease::MESH:D019958
41866	Disease::MESH:D020186
41879	Disease::MESH:D016873
41898	Disease::MESH:C537362
41906	Disease::MESH:D000219
41915	Disease::SARS-CoV2 orf7a
41934	Disease::MESH:D015508
41939	Disease::MESH:D002037
41943	Disease::MESH:D000030
41946	Disease::MESH:C535721
41974	Disease::MESH:D010923
41975	Disease::MESH:D016113
41983	Disease::MESH:D039682
42003	Disease::MESH:D065606
42017	Disease::MESH:D010483
42056	Disease::MESH:C536170
42077	Disease::OMIM:603663
42084	Disease::MESH:D007647
42089	Disease::MESH:D007969
42098	Disease::MESH:D005409
42114	Disease::MESH:D017486
42120	Disease::MESH:D012612
42129	Disease::MESH:D009107
42142	Disease::MESH:C537778
42144	Disease::MESH:C563319
42160	Disease::MESH:D000026
42163	Disease::MESH:D015223
42190	Disease::MESH:D063766
42204	Disease::MESH:D036821
42209	Disease::DOID:11119
42217	Disease::MESH:C536174
42221	Disease::MESH:D011649
42225	Disease::MESH:D011027
42232	Disease::MESH:D005928
42236	Disease::MESH:D011504
42238	Disease::MESH:D005892
42244	Disease::MESH:C537871
42261	Disease::OMIM:123320
42266	Disease::MESH:D018319
42276	Disease::MESH:C565697
42287	Disease::MESH:D020362
42295	Disease::MESH:D014395
42301	Disease::MESH:C564004
42303	Disease::MESH:D006969
42308	Disease::MESH:D054740
42322	Disease::MESH:C535474
42323	Disease::MESH:C536414
42332	Disease::MESH:D001014
42339	Disease::MESH:D016603
42341	Disease::MESH:D012279
42347	Disease::MESH:D054000
42362	Disease::MESH:C567924
42364	Disease::MESH:D020211
42367	Disease::MESH:D057768
42369	Disease::MESH:D053358
42377	Disease::MESH:C565742
42385	Disease::MESH:C536385
42406	Disease::MESH:C079345
42433	Disease::MESH:D012817
42471	Disease::MESH:C562567
42477	Disease::MESH:C537466
42482	Disease::MESH:D016884
42483	Disease::MESH:C538542
42490	Disease::MESH:D006345
42492	Disease::MESH:D011711
42497	Disease::MESH:D007078
42513	Disease::MESH:D014898
42527	Disease::MESH:C563240
42536	Disease::MESH:D004775
42538	Disease::MESH:C564707
42544	Disease::MESH:D011305
42546	Disease::MESH:D012598
42550	Disease::MESH:D065290
42552	Disease::MESH:C535494
42567	Disease::MESH:D012751
42599	Disease::MESH:C535601
42605	Disease::MESH:D018296
42634	Disease::MESH:D012133
42642	Disease::MESH:C535842
42651	Disease::MESH:D003057
42656	Disease::MESH:D066066
42668	Disease::MESH:D003881
42681	Disease::SARS-CoV2 nsp5
42704	Disease::MESH:D008546
42710	Disease::MESH:D008271
42713	Disease::MESH:C563515
42732	Disease::MESH:D054429
42736	Disease::MESH:D000015
42740	Disease::MESH:D000008
42748	Disease::MESH:D003554
42757	Disease::MESH:D020238
42768	Disease::MESH:D041441
42783	Disease::MESH:D005831
42820	Disease::MESH:D004844
42832	Disease::MESH:D014985
42838	Disease::MESH:C537069
42853	Disease::DOID:12236
42863	Disease::MESH:D008594
42879	Disease::MESH:D008556
42888	Disease::MESH:C536184
42895	Disease::MESH:D007636
42917	Disease::MESH:D003635
42938	Disease::MESH:D015828
42944	Disease::MESH:D015827
42961	Disease::MESH:D016780
42972	Disease::MESH:D008067
42974	Disease::MESH:D001862
42979	Disease::MESH:D017436
42981	Disease::MESH:D005621
42989	Disease::MESH:D000472
43004	Disease::MESH:D058267
43017	Disease::MESH:C537751
43029	Disease::MESH:D006317
43034	Disease::MESH:D003095
43038	Disease::MESH:D004887
43039	Disease::MESH:C567108
43051	Disease::MESH:D009134
43056	Disease::MESH:D015217
43059	Disease::MESH:C536382
43061	Disease::MESH:C536954
43070	Disease::MESH:D009634
43094	Disease::SARS-CoV2 orf9b
43096	Disease::MESH:D054067
43098	Disease::MESH:C548074
43107	Disease::MESH:D002819
43109	Disease::MESH:C535380
43118	Disease::SARS-CoV2 orf6
43120	Disease::MESH:D020276
43127	Disease::MESH:D008380
43128	Disease::MESH:D013120
43132	Disease::MESH:D059228
43152	Disease::MESH:D008059
43191	Disease::MESH:C538424
43192	Disease::MESH:D012798
43200	Disease::MESH:D010291
43225	Disease::MESH:D017593
43230	Disease::MESH:D007826
43236	Disease::MESH:D020233
43244	Disease::MESH:D009421
43250	Disease::MESH:D018303
43258	Disease::MESH:C536030
43275	Disease::MESH:D005889
43301	Disease::MESH:C537822
43306	Disease::MESH:D061222
43339	Disease::MESH:D004479
43347	Disease::MESH:C536090
43353	Disease::MESH:C537786
43356	Disease::MESH:D019547
43358	Disease::OMIM:160800
43369	Disease::MESH:C567467
43375	Disease::SARS-CoV2 nsp4
43428	Disease::MESH:D014685
43438	Disease::MESH:D013733
43447	Disease::MESH:D053098
43451	Disease::MESH:D057096
43465	Disease::MESH:C564953
43469	Disease::MESH:D015819
43502	Disease::MESH:D014188
43513	Disease::MESH:D007019
43516	Disease::MESH:C564190
43572	Disease::MESH:D001195
43587	Disease::MESH:C531633
43590	Disease::MESH:D010237
43599	Disease::MESH:D005393
43607	Disease::MESH:D001941
43625	Disease::MESH:D018886
43633	Disease::MESH:D020385
43638	Disease::MESH:D001039
43674	Disease::MESH:D018318
43675	Disease::MESH:D010198
43680	Disease::MESH:C536456
43682	Disease::MESH:D064129
43685	Disease::MESH:D009224
43689	Disease::MESH:D056587
43708	Disease::MESH:C538041
43720	Disease::DOID:2998
43724	Disease::MESH:D018233
43726	Disease::MESH:D006043
43751	Disease::MESH:D010386
43771	Disease::MESH:D009402
43785	Disease::DOID:1245
43791	Disease::MESH:D005667
43813	Disease::MESH:D014189
43820	Disease::MESH:D015521
43821	Disease::DOID:1964
43849	Disease::MESH:C537876
43857	Disease::MESH:D055499
43861	Disease::MESH:D020083
43879	Disease::MESH:D018614
43881	Disease::MESH:D000027
43885	Disease::MESH:D001848
43894	Disease::MESH:D019465
43897	Disease::MESH:D013158
43899	Disease::MESH:C536106
43909	Disease::MESH:D061387
43910	Disease::MESH:C565593
43911	Disease::MESH:C564945
43914	Disease::MESH:D056730
43917	Disease::MESH:D015497
43926	Disease::MESH:D001353
43932	Disease::MESH:D000379
43948	Disease::MESH:D056846
43953	Disease::MESH:D004760
43970	Disease::MESH:D004698
43979	Disease::MESH:D005882
43988	Disease::MESH:D019310
43989	Disease::MESH:C537769
43996	Disease::MESH:C537548
44046	Disease::MESH:C538387
44054	Disease::MESH:D004826
44059	Disease::MESH:D007105
44068	Disease::MESH:D054908
44083	Disease::MESH:D010007
44101	Disease::MESH:C536604
44102	Disease::MESH:D053159
44106	Disease::MESH:C535305
44121	Disease::MESH:C536467
44123	Disease::MESH:C531736
44137	Disease::MESH:D019043
44142	Disease::MESH:C535780
44163	Disease::MESH:D018262
44170	Disease::MESH:C536457
44187	Disease::MESH:C535942
44200	Disease::MESH:D048629
44203	Disease::MESH:D065166
44218	Disease::MESH:D009377
44222	Disease::DOID:10608
44224	Disease::MESH:C536937
44230	Disease::MESH:D003665
44242	Disease::MESH:D016883
44244	Disease::MESH:C565427
44255	Disease::MESH:C566121
44260	Disease::MESH:D001251
44273	Disease::MESH:D031300
44274	Disease::MESH:D006760
44306	Disease::MESH:D059226
44314	Disease::MESH:D048949
44330	Disease::OMIM:113900
44333	Disease::MESH:D001946
44336	Disease::MESH:C536575
44337	Disease::MESH:D002252
44344	Disease::MESH:D029597
44346	Disease::MESH:C535563
44353	Disease::MESH:D020196
44357	Disease::MESH:D004420
44361	Disease::MESH:D014138
44386	Disease::MESH:C073469
44387	Disease::DOID:1790
44398	Disease::MESH:D011693
44400	Disease::MESH:C563984
44404	Disease::MESH:D007409
44406	Disease::SARS-CoV2 nsp14
44434	Disease::MESH:D016537
44445	Disease::MESH:D010267
44449	Disease::MESH:D020333
44458	Disease::MESH:D017731
44461	Disease::MESH:D010954
44467	Disease::MESH:C564577
44473	Disease::MESH:C537908
44477	Disease::MESH:D064147
44481	Disease::MESH:D006977
44486	Disease::MESH:D008114
44494	Disease::MESH:D010495
44504	Disease::MESH:C536875
44523	Disease::MESH:C535317
44528	Disease::MESH:C535860
44551	Disease::MESH:D008538
44554	Disease::MESH:D045262
44576	Disease::MESH:C565390
44578	Disease::MESH:C536013
44579	Disease::MESH:D014848
44585	Disease::MESH:C565659
44594	Disease::MESH:D005532
44621	Disease::MESH:D005497
44632	Disease::MESH:C565346
44641	Disease::MESH:D010279
44647	Disease::MESH:D000141
44648	Disease::MESH:C563256
44651	Disease::MESH:D057085
44663	Disease::MESH:C564874
44667	Disease::MESH:C537119
44669	Disease::MESH:D009394
44693	Disease::MESH:C535642
44728	Disease::MESH:C537415
44735	Disease::MESH:D013606
44756	Disease::MESH:C537258
44768	Disease::MESH:D015624
44773	Disease::MESH:D000820
44775	Disease::MESH:D007024
44811	Disease::MESH:C566250
44854	Disease::MESH:C536723
44867	Disease::MESH:D007184
44877	Disease::MESH:D020139
44887	Disease::MESH:D020167
44919	Disease::MESH:C562787
44928	Disease::MESH:C538543
44936	Disease::MESH:D018923
44938	Disease::MESH:D003235
44971	Disease::MESH:D005157
44993	Disease::MESH:D015715
45027	Disease::MESH:D002385
45044	Disease::MESH:D014972
45056	Disease::MESH:D014133
45060	Disease::MESH:C536890
45106	Disease::MESH:D058226
45119	Disease::MESH:D013285
45135	Disease::MESH:D059265
45137	Disease::MESH:C537527
45145	Disease::MESH:D005738
45148	Disease::MESH:C535501
45153	Disease::MESH:D015354
45164	Disease::MESH:C537846
45183	Disease::MESH:D004678
45188	Disease::MESH:D009164
45196	Disease::MESH:C566379
45199	Disease::MESH:D005833
45213	Disease::MESH:C562741
45225	Disease::MESH:D009234
45232	Disease::MESH:C565785
45252	Disease::MESH:C544351
45256	Disease::MESH:D014009
45258	Disease::MESH:D014855
45262	Disease::MESH:D018901
45295	Disease::MESH:D056844
45296	Disease::MESH:D004756
45298	Disease::MESH:C537005
45314	Disease::MESH:C536183
45324	Disease::MESH:D051261
45326	Disease::MESH:D016583
45327	Disease::MESH:C562794
45344	Disease::MESH:C538138
45351	Disease::MESH:D022125
45359	Disease::MESH:C536058
45361	Disease::MESH:C580075
45365	Disease::MESH:D015436
45372	Disease::MESH:C566889
45378	Disease::MESH:D053039
45400	Disease::MESH:D018308
45419	Disease::MESH:D012409
45452	Disease::MESH:D002609
45469	Disease::MESH:D017490
45486	Disease::MESH:D018267
45496	Disease::MESH:D000724
45507	Disease::MESH:D000374
45528	Disease::MESH:D001816
45535	Disease::MESH:D002805
45539	Disease::DOID:10871
45540	Disease::MESH:D018420
45545	Disease::MESH:C567863
45562	Disease::MESH:D017169
45599	Disease::MESH:D053421
45606	Disease::MESH:C531767
45612	Disease::MESH:D015161
45634	Disease::MESH:D018246
45649	Disease::MESH:C535939
45664	Disease::MESH:D015174
45676	Disease::MESH:D065227
45693	Disease::MESH:D054989
45695	Disease::MESH:C536096
45706	Disease::MESH:C536253
45710	Disease::MESH:C536784
45734	Disease::MESH:D013166
45741	Disease::MESH:D005131
45758	Disease::MESH:D020447
45761	Disease::MESH:D012517
45767	Disease::MESH:D007015
45784	Disease::MESH:C544287
45796	Disease::MESH:D015823
45805	Disease::MESH:D052582
45813	Disease::MESH:D004604
45815	Disease::MESH:D000550
45836	Disease::MESH:D020194
45849	Disease::MESH:D010245
45851	Disease::MESH:D008224
45860	Disease::MESH:C566450
45862	Disease::MESH:D013969
45864	Disease::MESH:C567546
45885	Disease::MESH:C565128
45915	Disease::MESH:D012793
45937	Disease::MESH:D018201
45938	Disease::MESH:D016731
45964	Disease::MESH:C537248
45999	Disease::MESH:D006679
46005	Disease::MESH:C562943
46008	Disease::MESH:C564683
46013	Disease::MESH:D004859
46016	Disease::MESH:D057826
46031	Disease::MESH:D011782
46039	Disease::MESH:D013614
46048	Disease::MESH:D002546
46057	Disease::MESH:C535943
46070	Disease::MESH:D006691
46073	Disease::MESH:C538320
46080	Disease::MESH:D057867
46084	Disease::MESH:D003557
46118	Disease::MESH:D017254
46119	Disease::MESH:D001928
46128	Disease::MESH:C567088
46138	Disease::MESH:D016410
46142	Disease::MESH:D058625
46143	Disease::MESH:C536334
46156	Disease::MESH:D006429
46162	Disease::MESH:D002571
46175	Disease::MESH:C563924
46178	Disease::MESH:D015154
46184	Disease::MESH:C538370
46196	Disease::MESH:D013631
46237	Disease::MESH:C537663
46241	Disease::MESH:D051642
46242	Disease::MESH:D054880
46244	Disease::MESH:D020177
46249	Disease::MESH:D018245
46255	Disease::MESH:C537238
46258	Disease::MESH:C566844
46259	Disease::MESH:D015004
46260	Disease::MESH:D004401
46261	Disease::MESH:C563268
46268	Disease::MESH:C536482
46272	Disease::MESH:C536254
46274	Disease::MESH:D016738
46313	Disease::MESH:D005258
46318	Disease::MESH:C537730
46323	Disease::MESH:D012536
46339	Disease::MESH:D003085
46342	Disease::MESH:C536068
46345	Disease::MESH:D054243
46363	Disease::MESH:C535395
46369	Disease::MESH:D018208
46372	Disease::MESH:D008065
46377	Disease::MESH:C567166
46386	Disease::MESH:D004819
46388	Disease::MESH:D004823
46390	Disease::MESH:D015466
46407	Disease::MESH:D015799
46419	Disease::MESH:C538375
46435	Disease::MESH:C567308
46441	Disease::MESH:C566403
46452	Disease::MESH:D006850
46478	Disease::MESH:D008679
46485	Disease::MESH:D003969
46490	Disease::MESH:C536038
46499	Disease::MESH:D015432
46512	Disease::MESH:D002692
46530	Disease::DOID:0060119
46540	Disease::MESH:C537055
46543	Disease::MESH:D014201
46557	Disease::MESH:C536512
46563	Disease::MESH:C538005
46588	Disease::MESH:D047728
46589	Disease::MESH:C567258
46590	Disease::MESH:C564320
46612	Disease::MESH:D025962
46621	Disease::MESH:C562768
46623	Disease::MESH:C540694
46627	Disease::MESH:D011556
46648	Disease::MESH:C531654
46658	Disease::MESH:C564323
46663	Disease::MESH:D016518
46666	Disease::MESH:D011818
46668	Disease::MESH:D005313
46704	Disease::MESH:D018549
46720	Disease::MESH:C562732
46732	Disease::MESH:C564971
46770	Disease::MESH:D020417
46779	Disease::MESH:D007952
46785	Disease::MESH:C536464
46787	Disease::MESH:D010123
46789	Disease::MESH:D011111
46794	Disease::MESH:D006525
46798	Disease::MESH:C548080
46799	Disease::MESH:D018058
46810	Disease::MESH:C566067
46817	Disease::MESH:D005264
46846	Disease::MESH:C538089
46852	Disease::MESH:C563602
46854	Disease::MESH:D003117
46866	Disease::MESH:C536826
46872	Disease::MESH:C535702
46877	Disease::MESH:C564908
46889	Disease::MESH:D014514
46896	Disease::MESH:D020920
46920	Disease::MESH:D020818
46958	Disease::MESH:C564481
47006	Disease::MESH:C565532
47009	Disease::MESH:D006450
47011	Disease::MESH:D006101
47060	Disease::MESH:D006561
47070	Disease::MESH:C567355
47078	Disease::MESH:D001606
47089	Disease::MESH:D002754
47110	Disease::MESH:C531616
47114	Disease::MESH:C536390
47128	Disease::MESH:D054091
47131	Disease::MESH:C563786
47132	Disease::MESH:D018322
47134	Disease::MESH:D054971
47142	Disease::MESH:D008577
47145	Disease::MESH:D050798
47150	Disease::MESH:C566223
47151	Disease::MESH:D006393
47156	Disease::MESH:C537734
47157	Disease::MESH:D010326
47192	Disease::DOID:3121
47196	Disease::MESH:D000069836
47203	Disease::MESH:D024801
47222	Disease::MESH:C537390
47230	Disease::MESH:C564523
47237	Disease::MESH:D000532
47253	Disease::MESH:D054747
47287	Disease::OMIM:191900
47318	Disease::MESH:D005547
47329	Disease::SARS-CoV2 nsp6
47335	Disease::MESH:D021921
47337	Disease::MESH:D020339
47338	Disease::MESH:D020371
47384	Disease::MESH:C564417
47395	Disease::MESH:D054546
47417	Disease::MESH:D004673
47440	Disease::DOID:3070
47451	Disease::MESH:C565850
47467	Disease::MESH:D054850
47474	Disease::MESH:D001906
47515	Disease::MESH:D015576
47525	Disease::MESH:C565152
47528	Disease::MESH:C564818
47530	Disease::MESH:C537425
47531	Disease::MESH:C536047
47556	Disease::MESH:D013595
47558	Disease::MESH:D009187
47574	Disease::MESH:D004672
47575	Disease::MESH:D059411
47580	Disease::MESH:D015523
47608	Disease::MESH:D008172
47611	Disease::MESH:D046730
47623	Disease::MESH:D000417
47625	Disease::MESH:D056829
47661	Disease::MESH:D017824
47672	Disease::MESH:D002796
47679	Disease::MESH:D057092
47680	Disease::MESH:D014313
47687	Disease::MESH:D018241
47689	Disease::MESH:D009375
47724	Disease::MESH:D009221
47740	Disease::MESH:C536207
47753	Disease::MESH:C536980
47773	Disease::MESH:D019846
47785	Disease::MESH:C535733
47796	Disease::MESH:D014412
47808	Disease::MESH:C536133
47832	Disease::MESH:D019969
47837	Disease::MESH:C562875
47850	Disease::MESH:D007806
47866	Disease::MESH:D004556
47941	Disease::MESH:C536917
47950	Disease::MESH:D016905
47951	Disease::MESH:D010939
47954	Disease::OMIM:135300
47960	Disease::MESH:C535731
47962	Disease::MESH:D010004
47965	Disease::MESH:D020423
47983	Disease::MESH:D006987
48010	Disease::MESH:D003047
48013	Disease::MESH:D002169
48017	Disease::MESH:D007642
48019	Disease::MESH:D004748
48033	Disease::MESH:D063807
48036	Disease::MESH:D009408
48041	Disease::MESH:C538049
48057	Disease::MESH:D020966
48059	Disease::MESH:D010438
48073	Disease::MESH:D014496
48109	Disease::MESH:C567041
48130	Disease::MESH:D007984
48135	Disease::MESH:C537045
48153	Disease::MESH:D014911
48164	Disease::MESH:D054988
48165	Disease::MESH:C567125
48166	Disease::MESH:D004063
48170	Disease::MESH:D020520
48171	Disease::MESH:C565255
48172	Disease::MESH:D012192
48183	Disease::MESH:D004387
48186	Disease::MESH:D000160
48200	Disease::MESH:D009145
48208	Disease::MESH:C535650
48215	Disease::MESH:C562490
48228	Disease::MESH:D015435
48244	Disease::MESH:C537426
48245	Disease::MESH:D007941
48265	Disease::MESH:D004820
48277	Disease::MESH:C562602
48280	Disease::MESH:D020165
48301	Disease::MESH:C538353
48332	Disease::MESH:D020323
48333	Disease::MESH:C565706
48334	Disease::MESH:D038061
48336	Disease::MESH:D020767
48354	Disease::MESH:D020241
48355	Disease::MESH:C563952
48361	Disease::MESH:D017681
48370	Disease::MESH:D010522
48376	Disease::MESH:C541252
48381	Disease::MESH:C536167
48386	Disease::MESH:D053579
48404	Disease::MESH:D008101
48406	Disease::MESH:D044904
48430	Disease::MESH:D005242
48432	Disease::MESH:D014515
48436	Disease::MESH:D019896
48446	Disease::MESH:D000844
48451	Disease::MESH:D010509
48461	Disease::MESH:D008169
48465	Disease::MESH:D001019
48482	Disease::MESH:C567089
48485	Disease::MESH:C538355
48494	Disease::MESH:D015465
48495	Disease::MESH:C537027
48507	Disease::MESH:D003649
48529	Disease::MESH:D002128
48533	Disease::MESH:D036841
48546	Disease::MESH:C562830
48549	Disease::MESH:D006956
48551	Disease::MESH:C535434
48558	Disease::MESH:D006994
48565	Disease::MESH:C538225
48566	Disease::MESH:C572568
48581	Disease::MESH:D004407
48586	Disease::MESH:D057165
48588	Disease::MESH:D007706
48593	Disease::MESH:C567767
48612	Disease::MESH:D002601
48630	Disease::MESH:D004701
48641	Disease::MESH:D008177
48647	Disease::MESH:D010855
48654	Disease::MESH:C566366
48657	Disease::MESH:D050398
48677	Disease::MESH:C536439
48678	Disease::MESH:C537167
48691	Disease::MESH:D020179
48703	Disease::MESH:D018232
48707	Disease::MESH:D002095
48709	Disease::MESH:D004066
48715	Disease::MESH:C563020
48717	Disease::MESH:D008219
48752	Disease::MESH:D015467
48778	Disease::MESH:D018457
48781	Disease::MESH:C538347
48810	Disease::MESH:C531609
48829	Disease::MESH:C537560
48864	Disease::OMIM:302045
48869	Disease::MESH:D006011
48878	Disease::MESH:C537470
48895	Disease::MESH:D019462
48905	Disease::MESH:C567382
48906	Disease::MESH:C564145
48913	Disease::MESH:D019294
48932	Disease::DOID:12306
48938	Disease::MESH:D016532
48959	Disease::MESH:D016868
48964	Disease::MESH:C563261
48995	Disease::OMIM:167959
48997	Disease::MESH:C537384
49001	Disease::MESH:D006337
49008	Disease::MESH:C564600
49012	Disease::MESH:D013160
49021	Disease::MESH:C562647
49034	Disease::MESH:D001005
49045	Disease::MESH:D000130
49051	Disease::MESH:C580280
49058	Disease::MESH:D020788
49072	Disease::DOID:12930
49085	Disease::MESH:D005401
49093	Disease::MESH:D034363
49107	Disease::MESH:D014813
49114	Disease::MESH:D044483
49129	Disease::MESH:C537440
49130	Disease::MESH:D017772
49149	Disease::DOID:2596
49168	Disease::MESH:D000079
49186	Disease::MESH:C564392
49191	Disease::MESH:C567059
49194	Disease::MESH:D020096
49224	Disease::MESH:C536404
49226	Disease::MESH:D065906
49229	Disease::MESH:C564777
49239	Disease::MESH:C563544
49252	Disease::MESH:C535804
49256	Disease::MESH:C580316
49270	Disease::MESH:D004428
49300	Disease::MESH:D040701
49314	Disease::MESH:D004383
49322	Disease::MESH:D006209
49324	Disease::MESH:C537352
49328	Disease::MESH:D005935
49343	Disease::MESH:C566173
49355	Disease::MESH:C538420
49382	Disease::SARS-CoV2 orf3b
49385	Disease::MESH:D000542
49393	Disease::OMIM:255310
49406	Disease::MESH:D029242
49407	Disease::MESH:D004948
49414	Disease::MESH:C536623
49415	Disease::MESH:D017542
49419	Disease::MESH:D006030
49422	Disease::MESH:C566331
49434	Disease::MESH:C562580
49435	Disease::MESH:D001996
49450	Disease::MESH:D007805
49477	Disease::MESH:C535483
49481	Disease::MESH:C535526
49483	Disease::OMIM:612862
49484	Disease::MESH:C565652
49503	Disease::MESH:D009371
49513	Disease::MESH:C538229
49520	Disease::MESH:D065707
49521	Disease::MESH:D058627
49527	Disease::MESH:D058345
49530	Disease::MESH:D003317
49539	Disease::MESH:C567379
49541	Disease::MESH:C563663
49543	Disease::MESH:D010623
49546	Disease::MESH:D004283
49555	Disease::MESH:D014545
49559	Disease::MESH:D016170
49568	Disease::MESH:D020720
49569	Disease::MESH:D018213
49571	Disease::MESH:C536444
49583	Disease::MESH:C538238
49596	Disease::MESH:D006482
49599	Disease::OMIM:277000
49604	Disease::MESH:C565634
49616	Disease::MESH:D014076
49622	Disease::MESH:D004184
49629	Disease::MESH:D056005
